agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"eps_start=0.15,decay=75",150.44,32.09745161223863,0.3343111111111111,0.3592
decaying_epsilon_greedy,"eps_start=0.15,decay=100",153.98,28.62410871974881,0.3421777777777778,0.3612
decaying_epsilon_greedy,"eps_start=0.15,decay=150",155.46,28.075049421149732,0.34546666666666664,0.3584
decaying_epsilon_greedy,"eps_start=0.15,decay=200",159.28,22.506034746263058,0.3539555555555556,0.3684
decaying_epsilon_greedy,"eps_start=0.15,decay=300",159.34,21.418319261790828,0.3540888888888889,0.3708
decaying_epsilon_greedy,"eps_start=0.2,decay=25",148.04,35.242565173380896,0.32897777777777776,0.3448
decaying_epsilon_greedy,"eps_start=0.2,decay=50",150.34,32.643902952925224,0.3340888888888889,0.348
decaying_epsilon_greedy,"eps_start=0.2,decay=75",154.66,28.92653453146436,0.3436888888888889,0.3592
decaying_epsilon_greedy,"eps_start=0.2,decay=100",156.96,26.443872636208184,0.3488,0.366
decaying_epsilon_greedy,"eps_start=0.2,decay=150",155.54,29.271289688020243,0.3456444444444444,0.3532
decaying_epsilon_greedy,"eps_start=0.2,decay=200",161.7,18.36218941194105,0.35933333333333334,0.3748
decaying_epsilon_greedy,"eps_start=0.2,decay=300",160.86,19.172907969319628,0.35746666666666665,0.3752
decaying_epsilon_greedy,"eps_start=0.3,decay=25",147.8,36.23258202226278,0.32844444444444443,0.3416
decaying_epsilon_greedy,"eps_start=0.3,decay=50",153.46,30.34087012595387,0.3410222222222222,0.3556
decaying_epsilon_greedy,"eps_start=0.3,decay=75",153.82,31.227353394099858,0.34182222222222225,0.3536
decaying_epsilon_greedy,"eps_start=0.3,decay=100",156.14,26.951074190094907,0.3469777777777778,0.364
decaying_epsilon_greedy,"eps_start=0.3,decay=150",157.66,25.631706927163478,0.35035555555555553,0.3692
decaying_epsilon_greedy,"eps_start=0.3,decay=200",157.48,23.6611411390068,0.3499555555555556,0.3636
decaying_epsilon_greedy,"eps_start=0.3,decay=300",157.56,20.89417143607279,0.35013333333333335,0.3712
decaying_epsilon_greedy,"eps_start=0.5,decay=25",147.98,34.537799582486436,0.32884444444444444,0.3376
decaying_epsilon_greedy,"eps_start=0.5,decay=50",154.62,28.28631471224203,0.3436,0.358
decaying_epsilon_greedy,"eps_start=0.5,decay=75",159.36,23.77625706455917,0.35413333333333336,0.3628
decaying_epsilon_greedy,"eps_start=0.5,decay=100",157.06,25.423933605954844,0.34902222222222223,0.3604
decaying_epsilon_greedy,"eps_start=0.5,decay=150",162.04,15.62172845750431,0.3600888888888889,0.3756
decaying_epsilon_greedy,"eps_start=0.5,decay=200",161.26,15.861664477601332,0.35835555555555554,0.3756
decaying_epsilon_greedy,"eps_start=0.5,decay=300",161.02,14.949903009718826,0.3578222222222222,0.3788
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=25",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=50",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=75",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=100",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=150",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=200",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.01,decay=300",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=25",150.72,46.98469538051726,0.33493333333333336,0.3588
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=50",152.1,46.08177513941927,0.338,0.3656
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=75",152.08,46.068140835071695,0.33795555555555556,0.3656
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=100",151.88,46.37915048812343,0.3375111111111111,0.3668
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=150",150.82,47.7018615988936,0.33515555555555554,0.3584
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=200",152.32,47.95891575087994,0.3384888888888889,0.3592
decaying_epsilon_greedy,"ctx_eps_start=0.03,decay=300",152.4,47.270286650283815,0.33866666666666667,0.3652
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=25",150.98,46.976372784624395,0.3355111111111111,0.3592
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=50",154.28,44.421184135500035,0.34284444444444445,0.3704
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=75",155.66,43.965263561134265,0.3459111111111111,0.3784
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=100",155.42,44.88968255624002,0.3453777777777778,0.374
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=150",154.28,46.17316969842984,0.34284444444444445,0.3688
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=200",156.86,41.79904783604527,0.34857777777777776,0.3752
decaying_epsilon_greedy,"ctx_eps_start=0.05,decay=300",159.66,41.313247270094855,0.3548,0.378
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=25",153.24,45.664235458397854,0.34053333333333335,0.3644
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=50",156.28,43.797278454260145,0.34728888888888887,0.3776
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=75",153.74,46.20424655808165,0.3416444444444444,0.3728
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=100",152.7,46.866725936425304,0.3393333333333333,0.3556
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=150",158.9,41.17535670762307,0.3531111111111111,0.3796
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=200",162.28,36.89717604370286,0.36062222222222223,0.3848
decaying_epsilon_greedy,"ctx_eps_start=0.07,decay=300",167.52,28.26392754024111,0.3722666666666667,0.4092
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=25",153.9,45.89433516241411,0.342,0.3692
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=50",151.16,46.97674318213216,0.3359111111111111,0.3608
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=75",155.12,45.71329784646914,0.34471111111111113,0.3672
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=100",155.04,45.6126999858592,0.34453333333333336,0.3736
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=150",157.68,42.254675480945295,0.3504,0.384
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=200",160.38,40.6698364884837,0.3564,0.3812
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=300",161.38,40.722912469517695,0.35862222222222223,0.3864
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=25",155.34,46.037206691979044,0.3452,0.372
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=50",156.46,42.20910328353352,0.3476888888888889,0.3736
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=75",157.84,43.05083506739445,0.35075555555555554,0.3692
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=100",165.0,37.364153944656636,0.36666666666666664,0.3892
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=150",168.7,35.497182986823056,0.3748888888888889,0.4016
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=200",168.02,34.286726294588114,0.37337777777777775,0.404
decaying_epsilon_greedy,"ctx_eps_start=0.15,decay=300",170.76,32.698966344519214,0.3794666666666667,0.4188
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=25",159.14,43.01953509744149,0.35364444444444443,0.3856
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=50",156.48,45.34191879486355,0.34773333333333334,0.3604
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=75",162.54,39.114299175621184,0.3612,0.3808
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=100",167.9,34.54924022319449,0.3731111111111111,0.4004
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=150",166.08,37.79197798475227,0.36906666666666665,0.3856
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=200",167.04,35.22951035708557,0.3712,0.3956
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=300",174.88,24.61189956098472,0.3886222222222222,0.426
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=25",158.08,41.54844882784435,0.3512888888888889,0.3656
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=50",166.34,35.93194122226073,0.36964444444444444,0.384
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=75",166.96,34.30158013853006,0.3710222222222222,0.3948
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=100",169.66,32.34972024608559,0.3770222222222222,0.396
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=150",174.18,30.825113138478503,0.38706666666666667,0.4132
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=200",173.58,28.595167423884753,0.3857333333333333,0.4104
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=300",174.26,18.953427130732845,0.38724444444444445,0.4256
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=25",158.48,43.95599617799601,0.35217777777777776,0.3756
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=50",163.86,38.204716986257075,0.3641333333333333,0.3912
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=75",168.04,34.72979124613334,0.3734222222222222,0.3968
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=100",164.02,39.223202316995994,0.36448888888888886,0.3848
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=150",177.6,21.97544083744397,0.39466666666666667,0.4188
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=200",177.9,15.902515524281055,0.3953333333333333,0.4312
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=300",174.82,16.438600913703088,0.3884888888888889,0.4256
ucb,c=0.1,151.9,26.668520768876554,0.33755555555555555,0.3492
ucb,c=0.3,163.52,12.915479085190762,0.3633777777777778,0.3832
ucb,c=0.5,163.58,11.112317490064799,0.3635111111111111,0.382
ucb,c=1.0,156.14,13.62205564516604,0.3469777777777778,0.3732
ucb,c=2.0,148.38,12.644192342731898,0.3297333333333333,0.3536
ucb,c=3.0,141.1,13.5,0.31355555555555553,0.3376
ucb,c=5.0,137.96,13.216595628224388,0.3065777777777778,0.3164
ucb,c=7.0,136.26,13.789575773025073,0.3028,0.3164
ucb,c=10.0,137.26,13.163297459223507,0.3050222222222222,0.3056
ucb,ctx_c=0.1,172.28,29.43538007228716,0.38284444444444443,0.4088
ucb,ctx_c=0.3,180.2,18.488915598271305,0.40044444444444444,0.4264
ucb,ctx_c=0.5,179.4,15.370100845472681,0.39866666666666667,0.43
ucb,ctx_c=1.0,172.06,14.121487173807155,0.38235555555555556,0.4096
ucb,ctx_c=2.0,159.68,14.110194895889993,0.35484444444444446,0.3664
ucb,ctx_c=3.0,154.1,14.205984654363105,0.34244444444444444,0.3652
ucb,ctx_c=5.0,147.0,12.709051892253804,0.32666666666666666,0.3464
ucb,ctx_c=7.0,145.18,13.917887770779016,0.3226222222222222,0.3376
ucb,ctx_c=10.0,143.28,13.74778527618176,0.3184,0.3512
