agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"eps_start=0.6,decay=200",129.24,11.661149171501066,0.2872,0.3004
decaying_epsilon_greedy,"eps_start=0.6,decay=250",128.66,11.309482746792622,0.2859111111111111,0.3004
decaying_epsilon_greedy,"eps_start=0.6,decay=300",127.54,11.602086019332901,0.28342222222222224,0.3036
decaying_epsilon_greedy,"eps_start=0.6,decay=400",126.24,12.836759715753814,0.28053333333333336,0.3032
decaying_epsilon_greedy,"eps_start=0.6,decay=500",125.24,11.044564273886046,0.2783111111111111,0.2976
decaying_epsilon_greedy,"eps_start=0.6,decay=600",124.52,10.34261088893902,0.27671111111111113,0.2956
decaying_epsilon_greedy,"eps_start=0.6,decay=700",123.8,11.706408501329518,0.2751111111111111,0.2916
decaying_epsilon_greedy,"eps_start=0.7,decay=25",120.32,25.71959564223357,0.26737777777777777,0.2736
decaying_epsilon_greedy,"eps_start=0.7,decay=50",127.04,17.531639968924758,0.2823111111111111,0.2928
decaying_epsilon_greedy,"eps_start=0.7,decay=75",126.3,16.536323654307203,0.2806666666666667,0.296
decaying_epsilon_greedy,"eps_start=0.7,decay=100",124.82,16.291948931911122,0.2773777777777778,0.2868
decaying_epsilon_greedy,"eps_start=0.7,decay=150",128.12,10.187521779117823,0.28471111111111114,0.3032
decaying_epsilon_greedy,"eps_start=0.7,decay=200",127.6,11.764352935882194,0.28355555555555556,0.3008
decaying_epsilon_greedy,"eps_start=0.7,decay=250",127.2,12.93213052826177,0.2826666666666667,0.3032
decaying_epsilon_greedy,"eps_start=0.7,decay=300",125.14,14.945246736002721,0.2780888888888889,0.2988
decaying_epsilon_greedy,"eps_start=0.7,decay=400",125.32,11.479442495173709,0.2784888888888889,0.3036
decaying_epsilon_greedy,"eps_start=0.7,decay=500",124.08,10.416986128434655,0.27573333333333333,0.2964
decaying_epsilon_greedy,"eps_start=0.7,decay=600",122.98,10.387473224995576,0.2732888888888889,0.2964
decaying_epsilon_greedy,"eps_start=0.7,decay=700",121.98,10.67237555561085,0.2710666666666667,0.292
decaying_epsilon_greedy,"eps_start=0.8,decay=25",121.24,24.628081533079268,0.26942222222222223,0.2812
decaying_epsilon_greedy,"eps_start=0.8,decay=50",122.72,19.686584264417228,0.2727111111111111,0.2844
decaying_epsilon_greedy,"eps_start=0.8,decay=75",123.24,19.0856595379882,0.27386666666666665,0.2892
decaying_epsilon_greedy,"eps_start=0.8,decay=100",126.88,14.237471685661047,0.28195555555555557,0.2948
decaying_epsilon_greedy,"eps_start=0.8,decay=150",128.84,10.756133134170476,0.2863111111111111,0.3032
decaying_epsilon_greedy,"eps_start=0.8,decay=200",126.38,14.612173007461962,0.28084444444444445,0.3024
decaying_epsilon_greedy,"eps_start=0.8,decay=250",126.6,11.8861263664829,0.2813333333333333,0.3008
decaying_epsilon_greedy,"eps_start=0.8,decay=300",127.7,11.166467659918244,0.2837777777777778,0.306
decaying_epsilon_greedy,"eps_start=0.8,decay=400",124.96,13.718542196603838,0.2776888888888889,0.2992
decaying_epsilon_greedy,"eps_start=0.8,decay=500",122.36,12.381857695838699,0.2719111111111111,0.2948
decaying_epsilon_greedy,"eps_start=0.8,decay=600",122.4,12.208193969625482,0.272,0.2932
decaying_epsilon_greedy,"eps_start=0.8,decay=700",120.22,11.814042491882276,0.26715555555555554,0.2892
decaying_epsilon_greedy,"eps_start=0.9,decay=25",121.82,23.672507260533262,0.2707111111111111,0.284
decaying_epsilon_greedy,"eps_start=0.9,decay=50",123.9,21.09526013112898,0.2753333333333333,0.288
decaying_epsilon_greedy,"eps_start=0.9,decay=75",125.72,19.363925221917174,0.2793777777777778,0.2956
decaying_epsilon_greedy,"eps_start=0.9,decay=100",128.12,13.803825556707098,0.28471111111111114,0.3012
decaying_epsilon_greedy,"eps_start=0.9,decay=150",126.12,15.050102989680836,0.28026666666666666,0.2968
decaying_epsilon_greedy,"eps_start=0.9,decay=200",127.14,12.309362290549418,0.28253333333333336,0.3016
decaying_epsilon_greedy,"eps_start=0.9,decay=250",126.22,12.630581934336993,0.2804888888888889,0.3008
decaying_epsilon_greedy,"eps_start=0.9,decay=300",125.74,13.258672633412441,0.27942222222222224,0.3036
decaying_epsilon_greedy,"eps_start=0.9,decay=400",123.84,11.900184872513536,0.2752,0.3028
decaying_epsilon_greedy,"eps_start=0.9,decay=500",121.84,11.324945915985646,0.2707555555555556,0.2972
decaying_epsilon_greedy,"eps_start=0.9,decay=600",120.66,11.843327235198732,0.26813333333333333,0.294
decaying_epsilon_greedy,"eps_start=0.9,decay=700",118.26,11.811536733211305,0.2628,0.2852
decaying_epsilon_greedy,"eps_start=1.0,decay=25",119.3,26.648264483827084,0.26511111111111113,0.2824
decaying_epsilon_greedy,"eps_start=1.0,decay=50",125.78,19.52156756000911,0.2795111111111111,0.2912
decaying_epsilon_greedy,"eps_start=1.0,decay=75",128.74,13.186068405707594,0.2860888888888889,0.2988
decaying_epsilon_greedy,"eps_start=1.0,decay=100",128.54,12.466290546910898,0.2856444444444444,0.3008
decaying_epsilon_greedy,"eps_start=1.0,decay=150",127.92,13.290357406781805,0.28426666666666667,0.2988
decaying_epsilon_greedy,"eps_start=1.0,decay=200",125.96,11.22311899607235,0.2799111111111111,0.3016
decaying_epsilon_greedy,"eps_start=1.0,decay=250",125.88,11.415147830843015,0.27973333333333333,0.302
decaying_epsilon_greedy,"eps_start=1.0,decay=300",125.9,10.247438704378768,0.2797777777777778,0.304
decaying_epsilon_greedy,"eps_start=1.0,decay=400",123.26,10.558049062208417,0.2739111111111111,0.3032
decaying_epsilon_greedy,"eps_start=1.0,decay=500",121.64,11.292050300986087,0.2703111111111111,0.296
decaying_epsilon_greedy,"eps_start=1.0,decay=600",119.34,10.81778165799255,0.2652,0.2976
decaying_epsilon_greedy,"eps_start=1.0,decay=700",117.42,11.682619569257573,0.26093333333333335,0.2856
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=25",122.86,37.10202689880972,0.2730222222222222,0.2948
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=50",124.38,38.057267374313675,0.2764,0.2916
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=75",124.98,37.67624715918506,0.27773333333333333,0.2924
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=100",126.98,37.18950927344969,0.2821777777777778,0.3032
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=150",128.18,35.409992939846795,0.28484444444444446,0.3048
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=200",128.72,33.4490896737116,0.28604444444444443,0.3008
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=250",128.26,33.1480376493089,0.28502222222222223,0.3068
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=300",126.74,34.02576082911299,0.2816444444444444,0.2992
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=400",130.72,27.894831062402943,0.2904888888888889,0.3192
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=500",133.74,23.378460171705065,0.2972,0.3248
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=600",133.9,23.515314159075146,0.2975555555555556,0.3284
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=700",132.92,24.470259500054347,0.2953777777777778,0.3188
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=25",126.62,35.60162355848396,0.2813777777777778,0.3016
