agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"eps_start=0.3,decay=25",250.88,54.68990400430412,0.5575111111111111,0.5868
decaying_epsilon_greedy,"eps_start=0.3,decay=50",262.66,43.93022194344117,0.5836888888888889,0.6244
decaying_epsilon_greedy,"eps_start=0.3,decay=75",262.68,34.81461761961489,0.5837333333333333,0.6144
decaying_epsilon_greedy,"eps_start=0.3,decay=100",268.54,31.15587264064353,0.5967555555555556,0.6256
decaying_epsilon_greedy,"eps_start=0.3,decay=150",269.62,34.02463225370702,0.5991555555555556,0.6304
decaying_epsilon_greedy,"eps_start=0.3,decay=200",267.04,31.5213959081764,0.5934222222222222,0.6184
decaying_epsilon_greedy,"eps_start=0.3,decay=250",269.48,30.373830841696606,0.5988444444444444,0.6396
decaying_epsilon_greedy,"eps_start=0.3,decay=300",268.12,28.334177242334036,0.5958222222222223,0.6336
decaying_epsilon_greedy,"eps_start=0.3,decay=400",265.28,30.39278861835485,0.5895111111111111,0.6432
decaying_epsilon_greedy,"eps_start=0.3,decay=500",263.78,26.59044189177758,0.5861777777777778,0.6448
decaying_epsilon_greedy,"eps_start=0.3,decay=600",263.4,26.308173634823074,0.5853333333333334,0.6404
decaying_epsilon_greedy,"eps_start=0.3,decay=700",263.38,24.21808415213722,0.5852888888888889,0.632
decaying_epsilon_greedy,"eps_start=0.4,decay=25",249.58,54.14280746322636,0.5546222222222222,0.5828
decaying_epsilon_greedy,"eps_start=0.4,decay=50",260.56,38.8237865232128,0.5790222222222222,0.6064
decaying_epsilon_greedy,"eps_start=0.4,decay=75",273.54,31.53994927072648,0.6078666666666667,0.6376
decaying_epsilon_greedy,"eps_start=0.4,decay=100",267.14,34.70677743611469,0.5936444444444444,0.6272
decaying_epsilon_greedy,"eps_start=0.4,decay=150",266.54,29.938744128637058,0.5923111111111111,0.6248
decaying_epsilon_greedy,"eps_start=0.4,decay=200",265.88,30.327967290934616,0.5908444444444444,0.6312
decaying_epsilon_greedy,"eps_start=0.4,decay=250",268.62,29.39176075025108,0.5969333333333333,0.6336
decaying_epsilon_greedy,"eps_start=0.4,decay=300",268.78,26.447903508595914,0.5972888888888889,0.6408
decaying_epsilon_greedy,"eps_start=0.4,decay=400",269.02,22.16166961219303,0.5978222222222223,0.65
decaying_epsilon_greedy,"eps_start=0.4,decay=500",263.32,28.385517434071904,0.5851555555555555,0.6408
decaying_epsilon_greedy,"eps_start=0.4,decay=600",261.18,25.662961637348094,0.5804,0.6308
decaying_epsilon_greedy,"eps_start=0.4,decay=700",257.8,26.22365344493402,0.5728888888888889,0.6188
decaying_epsilon_greedy,"eps_start=0.5,decay=25",254.62,49.50227873542793,0.5658222222222222,0.5896
decaying_epsilon_greedy,"eps_start=0.5,decay=50",264.9,38.744418952927916,0.5886666666666667,0.6244
decaying_epsilon_greedy,"eps_start=0.5,decay=75",264.32,34.71739621573023,0.5873777777777778,0.6176
decaying_epsilon_greedy,"eps_start=0.5,decay=100",267.0,32.61165435852649,0.5933333333333334,0.6196
decaying_epsilon_greedy,"eps_start=0.5,decay=150",257.46,34.82080412626912,0.5721333333333334,0.6028
decaying_epsilon_greedy,"eps_start=0.5,decay=200",262.38,27.388968582259537,0.5830666666666666,0.6316
decaying_epsilon_greedy,"eps_start=0.5,decay=250",260.96,31.60567037732312,0.5799111111111112,0.6188
decaying_epsilon_greedy,"eps_start=0.5,decay=300",264.08,27.38308967227767,0.5868444444444444,0.6444
decaying_epsilon_greedy,"eps_start=0.5,decay=400",262.04,26.174766474602976,0.5823111111111111,0.6412
decaying_epsilon_greedy,"eps_start=0.5,decay=500",259.5,21.831399405443527,0.5766666666666667,0.6456
decaying_epsilon_greedy,"eps_start=0.5,decay=600",258.16,22.96289180395187,0.5736888888888889,0.6324
decaying_epsilon_greedy,"eps_start=0.5,decay=700",253.82,22.19521570068649,0.5640444444444445,0.6184
decaying_epsilon_greedy,"eps_start=0.6,decay=25",260.62,37.516870871649196,0.5791555555555555,0.6108
decaying_epsilon_greedy,"eps_start=0.6,decay=50",260.48,38.12465868699679,0.5788444444444445,0.6036
decaying_epsilon_greedy,"eps_start=0.6,decay=75",267.04,33.31363684739329,0.5934222222222222,0.6276
decaying_epsilon_greedy,"eps_start=0.6,decay=100",264.82,30.640293732273523,0.5884888888888888,0.6236
decaying_epsilon_greedy,"eps_start=0.6,decay=150",265.3,30.810550141144834,0.5895555555555556,0.6192
decaying_epsilon_greedy,"eps_start=0.6,decay=200",271.96,25.40705413856553,0.6043555555555555,0.6556
decaying_epsilon_greedy,"eps_start=0.6,decay=250",264.04,26.41057364011619,0.5867555555555556,0.6436
decaying_epsilon_greedy,"eps_start=0.6,decay=300",262.24,25.661301603776845,0.5827555555555556,0.6504
decaying_epsilon_greedy,"eps_start=0.6,decay=400",257.82,25.00695103366262,0.5729333333333333,0.652
